ARTIST_ID,ARTIST_MBID,ALBUM_NAME,SONG_RELEASE_YEAR
AR2B3VQ1187FB54129,4fb9fc3a-1af9-4c11-8e46-8ee3a1f65fa5,The Art of Falling,1983
AR797VK1187B989DDE,2eb4ee61-9df5-4917-9a9f-3b4095924876,Lagrimas Negras,2006
ARYVJYT1187FB484D7,d18436e8-8b40-4f40-ac3c-ed765831e669,Lonesome Picker Rides Again,0
AR5OHUU1187FB55B10,796481a3-2977-45b6-84b3-eb06bb10a903,20 Mejores Rumbas Vol.1,0
ARS2KW51187B9B556E,f5abf27f-4785-4777-9ea6-234a1d143ee7,Under The Big Black Sun,2001
ARIRD6J1187FB5A98C,01d336ae-7f79-496d-94f9-211b57517b17,Ghetto-ology + Dub,0
ARFM7OI1187B990C49,e0e9ed26-0abe-41c4-9f7f-bc50649fd8fd,Tonic,2010
ARMRCET1187FB52049,4f9675d2-f6d5-486c-9b26-33dcca998500,London Bridge,2004
ARUGU0E1187B9B30F6,9efff43b-3b29-4082-824e-bc82f646f93d,Waiting For The Sun [40th Anniversary Mixes],1999
ARCOAC111C8A417478,60db17bc-9e4f-4a82-857c-8063b5126988,Kraujo Estetika,2010
ARX4D1E1187B9A9C4D,d7224e34-b61f-41fe-9901-d84edffab4b9,Shakin' The House Live,0
ARYPRAG11F50C48C62,19f5f292-b684-4bb4-8301-0b8fc7c2cecc,Flame In My Heart,1984
ARMI8BW1187FB57B2E,98b67ebc-5606-4cdb-9787-47b12cceb101,Revenge,2001
AR7QBU11187B9890B5,5d8d7fef-f7b6-40da-b7f7-d79803ade431,Soukous Trouble,1990
AREPD8D1187FB3F5BC,3b141e34-8c02-4074-b68a-7d64e3212acd,Before The Amplifiers...Live Acoustic,2008
AR8BMEQ1187B9B4214,a506c0c1-a837-4c5c-8062-78063bb27542,True Shift,2004
ARIQ7ZV1187B9916C6,375d23d9-d767-4a8e-bd0c-9fae1e26e51e,Butterfly Dawn,2003
ARIJ7MR1187B9B484E,415cab7b-226a-49c7-9c1c-92e96ab93876,Trexe,2006
AREE69X1187FB438D6,a4e14b84-be3f-4cf3-a0d5-54c3c8c4089b,The Best Of Cannon's Jug Stompers,2001
ARFZDSJ1187FB494AB,31ca8d0e-e9c3-47e3-ac02-94fcc395f37b,When The Sun Comes Out,2010
AR4OHL91187B9B2EB9,e302e245-fceb-4e42-99cb-09c55484e107,Mia Vradia Stin Fantasia No.1,0
AR2BG0R1187FB398C3,0d41734a-db21-4042-97b0-98a730eca310,Live at Lollapalooza 2007: Dax Riggs,0
ARIJ7MR1187B9B484E,415cab7b-226a-49c7-9c1c-92e96ab93876,Mazi Sou,0
ARFZSPU1187B9B5BA9,95ac1574-7e50-49cd-95be-5f33e118d00e,The Prize Winner of Defiance_ Ohio: Original Score from the Motion Picture,2008
ARHBV1W1187B9B496C,1e956437-7aaf-4603-9d2c-f9a717009dd3,The Same Man (For Matthew),1983
ARHBWOZ1187FB3FD53,e6ff2839-5ccb-451b-b07e-f485bc143118,Live in Tokyo  May 10th_ 1992,2011
ARVMFE61187B992463,5326f884-ae4e-452f-97de-0a047facc16f,WOW Gospel 2010,2010
ARID33C1187FB4610A,a429333f-fb1e-4158-95f1-74617c870077,Ultra-Lounge / On The Rocks With A Twist - Part 2,1997
ARIOTFR1187B98F316,c859eb2f-563e-41fe-b034-a043faecf575,The Trials Of Job,2006
ARGK9MB1187FB37402,f57ceb78-1e1d-427e-8fad-30d63acf9d4a,This Is Why I'm Hot (The Original),2007
AR9HQ6Y1187FB3C2CB,0e6524bd-6641-46a6-bce5-96f06c19aa46,Classic Western Themes Vol. 1,2009
ARFZNR41187B990AF7,25854cde-8c11-477b-8242-a86de1a4a003,The Walking Cycloon,1990
ARNEL2O1187FB4421A,882af819-887e-4691-a4af-b14613058942,Sky Songs,1991
ARP8TSJ1187FB54852,4ab4cf73-8bed-4364-a4e8-31b4f893bd34,Music For Christmas Lovers,2003
ARXP7MQ1187FB3AC5F,2b0d81ce-1d0e-4097-91b3-c1f0cb045a2c,Real Talk,2003
ARL2XD71187B9B690B,83efa4ec-4c87-4953-a162-1861f7ec1158,The Hokum Boys Vol. 1939,2012
ARD0FN11187B9B25CD,1f223eed-aa38-49da-9e76-62ab3adc2e04,Bobby Darin Sings Ray Charles,1962
ARQF6NE1187FB55EF7,c713c7d1-7b9b-4910-973e-17b0340961c3,Ceol Tacsi,2017
ARDZJ6H1187FB387F2,5b5d63ac-e78e-459e-abab-5e90e3dddbb5,A Arte De Moraes Moreira,1997
ARSYWV7119B3403694,67e5cdc2-7bf2-4942-930a-c8e3f308429f,The Many Guitars of Jorgen Ingmann,1962
ARB06Z71187B99049A,c736201c-546d-469f-8475-4415db60aad0,In Your Ear,0
ARJAOPV1187B9A96D9,227e2a61-a638-45f8-b269-76d23a83da79,Matter Of Time,0
AR8365R1187FB5997B,dd5621f7-6d55-4c8e-af2c-ea19b2b91e7f,French Canadian Irish And Scottish Fiddle Music,0
AR0A30G1187B9B183B,7e93517b-897f-43f7-bee9-8bdb7bd1c9b1,Ollaan Elaimia,1991
ARKC83D1187B9AB367,c55b50e3-5f4e-461d-bf29-79d2c2c364c5,Israel Homecoming,2010
ARXZP9T1187FB4565D,6e3c4fc5-e359-4adc-b035-063811cfe786,Voice of the People 01: Come Let Us Buy The Licence,1998
ARE2BVT1187B9AC9A2,209afd68-2568-4cd2-b722-99e41786293f,Backline Volume 61,0
ARS2KW51187B9B556E,f5abf27f-4785-4777-9ea6-234a1d143ee7,Aspirations,2004
AR02PUA1187FB52574,a58debc2-2ce8-4cad-8db9-619466a025be,Game Over,2006
ARQIB731187FB3BE17,7c0ae486-bab5-410f-9ece-255c11f4876d,Strauss Family Waltzes,1994
AR52QY11187B99FC59,e96c88c1-44ab-4bab-8d2a-2cc68715f798,Para Ti...,1993
ARQ9BO41187FB5CF1F,fbdaf414-feeb-4a64-bebb-1ec477ac3663,Santa Claus Is Coming To Town,2001
ARK7ZPW1187B99C170,9dee40b2-25ad-404c-9c9a-139feffd4b57,Verdi : Un ballo in maschera,2002
ARFVYJI1187B9B8E13,83b9cbe7-9857-49e2-ab8e-b57b01038103,Lost Dogs,2003
ARRVPI51187B9A1F1B,d5a39cb6-2c54-4a7b-84e5-4f4f66bbc681,We Were Enchanted,2008
ARHCERP1187B9912A5,2fa7f0b7-2686-4e80-a75a-762f65ba9fe2,Number One Girl,2000
ARXJSHW1187B9A2A52,cdf09cd2-59e0-4953-839f-bea3bbb07b1b,Sin Palabras (Without Words),0
ARGPFYP1187B98F5CB,c685765c-b778-4ed6-9035-8f7088431765,When The Village Was Green,2005
AR3SEQM1187B98E9E8,65dcb0ac-303d-4179-ac8a-b2881357b719,Kix Live,2017
ARMMKRK1187B996E31,dac57e38-6f3b-4e93-adfa-2e10c008e3ad,Liberty,1989
ARDAE2T1187FB50796,0b493605-f767-4d8f-a734-41ace69cd067,Unreleased Exclusive Tracks,2015
ARNEPDO121318C580C,f323862f-df56-4a34-a256-dd6dfefdb416,Feel It 09,1998
ARKJ8Y91187B9B551E,ff66cbbc-a438-431e-ac54-eed694a0ebe9,Ladies Night,1979
ARKFSDP119B8668F25,324c58e5-8935-4394-8602-c57a3731036d,That's Amore (The Best Of Classic Lovesongs From Old 50s),1991
ARH9NBO1187FB43904,bea82584-578d-4be3-bf96-ce0df5eeda81,Bass Hits,1999
AR4UJ7O1187B994010,62924f76-6c13-4e81-8c07-387acd278829,Jukebox Hits 1940-1951,2005
ARNXNH81187FB52EB5,1fe6717a-73b5-4e70-82c5-6b83a08c997d,Menage a trois,2004
ARORFTD1187B99F7D4,aeba6cc0-8f63-454e-b15b-92195ad4ee6d,Epitaph,1991
ARWI6LR1187FB46E9F,8581affe-38e6-4659-b81b-6058ff40cf45,Blue Rondo ÃÂÃÂ  la Turk,2005
ARGY9FW1187B991C7D,051439e5-478e-4c03-8bea-774ad0c28c12,Hits,2004
ARU81FP1187B98C71E,55a434d9-d3d3-462f-9aa9-749938dcf172,Maybelle's Blues,1995
ARVUN5F1187FB4CCC7,0d85b9f2-802d-48bb-aa85-6a9668869053,Beenie Man - EP,0
AR0KBXO1187B996460,ceb7b6be-1dbb-4d80-b157-5588bc884764,Slipknot 10th Anniversary Edition,0
AR2XH7R1187B998D30,b813183b-6372-41d1-bba3-23235a89a975,Gaita Ponto Com,2005
ARAIABB1187B9AC6E2,f053ae01-dae6-4aae-9883-e8c279fdbef4,The Acoustic Session,1991
ARKZXSQ1187B9AC9F3,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Still [Collector's Edition],0
AROL78E1187B9B98A1,5380f412-c4f1-4f0a-a73a-0ca89ae3db50,Life Is Good: The Best Of Stellar Kart,2009
AR2N0221187FB48FB8,d0ad4635-ed3a-41cd-8f91-53ba0b929015,Someone Who Cares,2016
ARS81O81187B993AEC,9b142d73-38a5-4fef-bf01-1128f13b1267,Ultra-Lounge / The Crime Scene - Volume Seven,1996
ARBM4TC1187FB5CE98,eb45032c-80da-469c-be20-1d09f08ef37f,Take A Look,1993
ARUWLCL1187FB549B8,b0288f97-71d3-4fa2-8379-e482c4d97e95,MafuÃÂÃÂ¡,2008
ARPB4TX1187B98DDEA,8b198672-7752-4b5f-9f7e-383852082581,Hung Like A Fly,0
ARBZAIL1187FB5B1C8,90e17526-597c-4d91-b47f-40a85be1860a,Hold Me To It,1999
AR5RA3W1187B9B4A22,c2a1a86c-1219-4a03-b34b-e4db2506bcb0,Larger Than Life,2004
ARU22AM1187B9961EA,ac839735-6abe-4a65-a18c-05f132574641,Deus Ex Machina,0
ARZAHDN1187B9B4BED,e5348c4f-6907-4be7-b597-53bedbbc8e60,Frozen Dreams,2000
ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Dead Star / In Your World,2002
AR1ZYLH1187B98C159,3bdcd49d-212e-4f4f-877a-eac1e4a2bddc,Greatest Hits: Naughty's Nicest,2003
ARGEZ5E1187FB56F38,f12a9472-02be-40f4-9ff3-a836e2b9ece8,Hit Parade: The Greatest Hits,2001
AR5JR4O1187FB35F58,83a47623-3527-4e6e-af6f-b1405355f6f7,Only Do for Love,2017
AR32JLC1187B9946AF,6c7aac91-d780-4c24-9700-590c69f1c8f9,The Unforgiven_ V.2: Assisted Suicide,2009
ARHY20W1187B9B8262,9df3cdb8-3595-4e80-b154-f64f3c1275bb,Guitar Adagios,0
ARYXGST1187B991071,c5765b5b-64a9-4377-a010-c65d0ef445f3,You Are Here,2004
ARO81XD1187FB38096,2c9bfd68-38d2-4e9f-9baa-7f99ce7f2f79,Antologia,0
ARC6J781187B98F02B,722acd7b-e04c-4250-912d-7bdd218a9f3b,Electronic Summer In Corsica - Volume1,2005
ARIRBN91187FB4523C,ef71268b-07b0-4fc9-aafc-c1909da8edef,Jack'd Volume 1,2000
AR1PXQC1187B99E17A,aa68e70a-f15a-4583-89c5-61784bb782f3,Aurlus MabÃÂÃÂ©lÃÂÃÂ©_ Best of inÃÂÃÂ©dit,1989
AR45KNL1187B992E53,3f4a14ca-96d2-4ebd-9334-502fc24c2f85,Dr. Elmo's Twisted Christmas,1992
AROYBLU1187B99A255,5d728401-e78e-4f9b-821f-af961d94eabb,The Long Way Home,0
ARZRCCP11F50C5165F,f42be5c7-db04-499c-a2ca-9cd8a4f5ebad,Boleros In TrÃÂÃÂ­o,0
ARDHNC31187B9A1898,9045db8e-7c03-43ab-aaf3-f21dc1b50bf2,Al Denson,0
AR4GP451187FB3F2BB,771bd654-80dd-44a0-bb77-5e09947c9082,Somebody Bigger Than You And I,1972
ARQ8FR81187FB58D27,ebcf2655-9f48-406b-9e67-d5564358ee18,Gloria De Haven Sings,2005
ARPVRUC1187FB4F1DE,d1e1c4d7-cf24-4ea2-96e4-f74e3f4d97ef,Designed To Dislike,2007
AR1GW0U1187B9B29FD,21c0fd52-4234-4407-bc4e-9870b0a48a3d,Prince With 94 East's You Can Be My Teacher,2016
AREZWC61187FB52DCF,0efaa6e3-3ef1-4481-bc01-aa3d5901dbdc,The Quiet Hour,2012
ARB3YS71187FB4E54E,ba713ef2-53b7-4990-92ff-8611dd6cb716,Tomorrow,2013
ARGUVEV1187B98BA17,017f5df4-c30c-4799-95f7-997bd5b88df7,Tumi Cuba Classics Vol 1: Son,0
ARB4ROA1187B9ACAEC,065324d1-12c2-485f-955d-9eef408f92a6,Double Top,0
AR51YM81187B9B536C,74558d04-568a-4969-9964-45831d887f22,Mejores Tiempos,2001
AR8JQ521187FB491AA,00793456-2e3f-49ab-9439-84efe81dc0e2,Le Rock C'Est Ca,1961
AR3UYDN1187B99DCA3,f2054773-70d6-47fe-923b-62585ba97fee,20 Secretos de Amor - Palito Ortega,1964
AR0NKFJ1187B9AF1FF,888b9014-96eb-4794-8e7c-04385ff923ae,Let's Make Up And Be Friendly,0
ARDBJ5T1187FB4D5BA,b2202330-5f8a-4120-bd6b-e61f29c273a1,The Gothic Sounds of Nightbreed Volume 5,1998
ARLB7A11187B9A331A,faec3edd-ba15-4d2b-9f3c-1251e662503e,Zydeco To Go,2015
ART1R9I1187B9B3324,ed20b805-2e45-4ccb-838d-56cfb3947a4c,Steps of Faith 1987-1991,1992
ARX5XTP1187FB3D8CC,7217d3fb-a04b-429d-abcf-a74265a93c73,Strictly The Best 28,2001
ARPDVPJ1187B9ADBE9,3414d446-735a-443c-931f-10634f57e5b9,Back To The Beginning - Usher,2007
ARODOO01187FB44F4A,60bd8a1c-c093-4849-8f28-08101ca059b1,Tunes from the Attic,1997
AR78ZID1187B9B31ED,85fcc6c7-4b54-40dd-bd0e-0df68309acea,Happy Family,1989
ARDWS2V1187B99AED0,6f5aa5a9-2a35-4ce2-bbf4-09d5542be50d,15 Exitos,1997
ARXF42D1187B9AC71F,edac3a10-caa4-4408-9c88-b64fad92a512,Nova Bis-Clementina de Jesus,1966
ARM86R71187FB4CBB4,c6d2724e-4c37-43e7-bd7b-daa70443844a,You Are! Remix Box,2005
ARK4H5K1187B992F74,f31212c5-b4a0-436a-b9b3-407fc7392dbe,I Will Love Again,2000
AREW1KO1187B98E42E,c2545eb8-62c0-477d-aba8-4b7c404be478,Live From Dublin,1993
ARGBG2T1187B9B1670,1586106b-e8e6-422d-925f-74ff9504d546,ÃÂÃÂberfall,1996
ARXZIHJ1187B9A4ED9,b84dfb67-c437-4ccc-b512-1073fd4612eb,Conniff Meets Butterfield,1960
ARLBNAC1187FB47151,ee1a6d4a-b1ff-46a8-acf2-af575424bda5,Aurora_ Vol.2 - EP,2008
AR6137D1187B9A39C8,a4a03b84-6424-469a-b841-3df4886b8d30,Spread The Germs,2002
AR1IL0W1187FB58B65,f6643932-151c-4f80-8e54-b95e5132bbb8,Horizonte,0
ARCQ3LZ1187FB49B42,45d921dd-aaf9-4f72-9a8c-101ec24b9186,Loi,0
ARWQQYJ1187B9ADC4C,f1145277-588e-4d5c-861b-98d266e8c561,Old Lions (in the world of snarling sheep),0
ARCP8YG1187B997D72,e3f40d48-8f70-4654-9bdf-4a4ce1c95642,Voices,1986
AR9E43L1187FB566FA,27c24ef3-a0c6-41d3-b704-21bbe769e744,Lian Ren Chuang Shi Ji,2016
ARHDLVJ11F4C84797A,ba208714-3698-4013-9e9e-3e76f565c0cf,Hadag Nahash - LIVE,2017
ARXJSHW1187B9A2A52,cdf09cd2-59e0-4953-839f-bea3bbb07b1b,Mi Alma Latina (My Latin Soul),2002
ARRRVMG1187FB532AC,c22de376-80d0-466e-bc06-ec1a00e9aad9,Another Way To Go,0
ARX0IEI1187FB4FF4B,9c08ed02-3e49-4471-bcb4-3a2b1230483d,Divergent,2001
ARF88UQ1187FB5A3E9,7fae4f1d-3d50-4590-87ec-d28f1781faef,The Camp Is Back,2017
ARP06GY1187B98B0F0,106e0414-95a7-45e9-8176-bbc938deed68,Reggae Superstars 9 & 10,1997
ARK7ZPW1187B99C170,9dee40b2-25ad-404c-9c9a-139feffd4b57,Verdi: Aida,1997
AR3752L1187FB4B67E,76f18c18-58df-47f9-9274-d3368d25129a,The new rose years,0
ARVFGPJ1187B9A2477,ac2a890e-d620-4dd7-861f-0e89ca0877ac,Princess,2006
ARLPXQE1187B99066C,f2433a8e-78a5-4760-9fc2-d27b0a3038d6,Album,0
ARZ4Y2H1187FB3C36F,49fc7e46-5441-4b7e-996a-12dddf22a632,La Calle Es Tuya?,2004
ARP07GD1187B9B9DA4,0ef70a3e-fcd9-4de2-bfc9-a3e5ce99f380,Mi Padre Querido,2017
ARZ0SAE1187FB46680,21b2eb8c-ce7b-4be1-a2c8-52562da02ebf,Hal's Bells,0
ARV33RQ1187B9A5734,c5345119-28e2-43e3-b679-7a6f819661d5,Introducing Townes Van Zandt Via The Great Unknown,2009
ARGBR4I1187B99D073,e675295a-1efe-4247-aa3b-53b78d0cdffc,S/T,0
ARZIKR01187B98DF08,ce48dd78-903e-4737-aee7-5e70bba7e15d,A Good Life,2006
ARVQ4QM1187B98AD95,49b8ba30-1b74-4d11-b298-9f601992b6fc,It's War Again,2019
ARSTA431187B9A3599,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,Music History - Reggae,0
ARF3XJD1187FB38DE0,9a387547-5fb6-4e14-95d0-c2e2bde7e138,Footprints In The Sand,0
AR5UVIM1187B98A8B9,659bdc60-503e-4cae-a953-59cfe90b7601,You Are Here,0
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,Moods,2002
ARML8X41187B990644,f41490ce-fe39-435d-86c0-ab5ce098b423,Themes - Volume 3,2008
ARC1CJB1187B99FCA4,ca91d4fa-d532-426d-933a-14f26d83ab1b,Whaddaya Think of That?,2001
AR8XG9J1187FB418C1,fec55784-ff5c-4992-83dd-1f7c4b10c6bf,Spotlight On Jerry Butler,0
ARZEHMQ1187B9950C0,27e464ba-5b3f-4764-9519-c1bb0962c776,XÃÂÃÂ© povo,2010
AR1DGSO1187FB59B15,fe4e71a9-ddb9-47b5-9e2e-ec53862a91c6,The Turner Diaries,0
ARHULUL119B8668FAD,8c01323d-605a-4fb2-b975-93985b121aaf,Snacks,2006
ARN3O411187FB4D859,a04ceabd-1f20-4d29-b579-24810ac2da88,Listen to the Rain,1983
ARJMW6Z1187B989C3C,6bea93d9-08e8-40af-974e-b7d066b2e0fb,Peaceful Heart,0
ARN2M4711C8A423BD6,c11dfc05-f5ab-4d09-afda-1f3e83cd1ad7,Corigliano & Rzewski: Ballads & Fantasies,1997
ARCYQ1P1187FB3F3CA,b36508f0-3ee0-40e7-beac-34a85d0143aa,Twinkle Love Songs_ Volume Two,1992
ARSFWGS1269FB35F84,a720df30-d6ce-4c64-af7b-b4cb4646c341,Alpha River - EP,2016
ARNLHY61187FB3A0C0,a6ee239c-c52d-4ddc-91e7-d7bf4917f04e,MASIF HARD DANCE ICONS 003: LISA LASHES,2010
ARUGU0E1187B9B30F6,9efff43b-3b29-4082-824e-bc82f646f93d,The Lost Interview Tapes Featuring Jim Morrison - Volume Two: The Circus Magazine Interview,2002
ARYJ6RP1187B9B3827,84abfd2a-89a1-4eb2-91ea-36ee5dac9a23,Postcards,2006
AR343TM1187B99DEFE,0ea795fe-6155-4575-bf6d-16bd8b2f488e,Toca Me,1999
ARD7DTC1187FB404DF,a49961e2-70c5-454b-835b-7819bfa7c091,Kenourgios Erotas,1992
ARIXGOC1187FB54F4B,ed0076ca-cc35-4ea4-86ad-efaf4afcb4dc,1985 Sleng Teng Extravaganza,2005
ARO344A1187B9B65C3,b03f1bcf-85a7-433d-8995-480a359f9b3b,Fortitude,0
AR2PNSZ1187B9AF0A4,8e794a58-b27f-4aac-b306-41304f61db2c,Pump Up The Bhangra,2010
ARWJHW61187B98FA8E,07f9fb91-1147-4532-a522-ac36dacd1c72,M'Zee Fulangenge,1999
ARXBM4N1187B98ECA5,38d2a1b8-8de3-403f-9aa8-2a16f27ca529,Night Moon - Po Mahina,1998
ART8F8O1187B9A538D,d2ced2f1-6b58-47cf-ae87-5943e2ab6d99,Karajan and Bernstein: Beethoven Masterpieces,2005
ARDKSWK1187B99092B,e8d5d4b0-5129-4605-8f61-c60a55ff3b1c,Everything,2018
ARU868Z1187FB47319,f040922a-5cee-4e3b-8d49-beba9a751f6b,On The Barricades,1986
ARA0YAE1187B9B1D16,56ad0acd-c2aa-4293-a71a-eede69bd08f0,TheBurbsLife,0
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,Classic British Film Themes Of The 40's & 50's,1995
ARFCOGY1187FB454B4,29e51d5b-33e6-4646-be96-245c77a49d36,Decisions,0
ARI88U61187FB41C60,044df3e9-9b40-450c-b347-9ef6c964b313,20 Greatest Hits,1990
ARDNQ0R1187B9BA1EF,dbfd61ef-fce1-4803-9f18-7bfdd3996508,Lonnie Johnson Vol. 2  (1926 - 1927),1991
AR0LVFQ1187B9A84E0,eb8700f3-bb21-44d4-b340-4eb162c924ee,Miles To Miles,2005
ARRWDU31187B9B5656,497acfd9-091f-4405-a603-0623d099cc1d,West Coast Down Home Blues,2006
ARBYFR71187B99A2A4,50d49eaa-b3ac-46a6-a1fd-744bde32d8a3,Sugar Man,0
ARXKXC71187B99AA0E,baf3ec10-b10a-46fa-bffc-550ea1220b14,Apollo Sound II,0
ARE7FPO1187B9AF7CF,28a63613-d693-43e0-90c9-030475e4c7e0,The Krypt_ Los Angeles_ CA 1984,0
AR051KA1187B98B2FF,9db08847-f7a8-4cd2-a425-3ab4adc5b4d3,Tears,1984
ARJASH411C8A42B443,abebd7dd-8dee-4677-9152-25886695254e,The Chameleon Funk Sessions,1969
ARY1K701187B9A43A9,a9f0fc9f-13a0-47aa-a7c3-f2d78013f7b6,Texas Rhythm Club,0
AR7CCS31187B98C531,b680492b-1c40-4a57-845e-4d1e57f2f0f5,Classical Healing - Tom Barabas,2000
ARPLE851187B9B2B7C,65f80dd0-19de-4ce7-ba11-5456139efa52,Irresistible!,2002
ARICCN811C8A41750F,b81f61cd-9dc9-4eb4-ab33-75f28b400076,Rookie Of The Year (Collector's Edition),2005
AR57Z841187B9B7D7D,9abff216-e204-4dbc-9849-d1dbe1fbbda8,The Mighty Morwells Presents Gregory Isaacs,0
ARAI3SX1187B9A3A9A,5d73fe4a-960d-4188-acf2-96ecbe6a3a2a,Introspective,2006
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,Boom Dot Bust,1999
ARH8HRR1187FB5CBE8,107bbb89-98a3-406d-bf03-ba7d09c6a6f0,Saints & Scoundrels,2009
AR1206S1187B9AF3EA,dd1f3d58-149a-4e96-b3fc-16fb54e12a71,Chansons D'Amour,2005
ARCRSUM1187FB52AB0,870447e1-6f80-454d-8f3d-4ff7a2085168,Morning to 3am,0
ARILU7Z1187B999204,c7f9e400-e9c3-49b1-b391-6631d2c53eb4,Loose Change,0
AR78ZID1187B9B31ED,85fcc6c7-4b54-40dd-bd0e-0df68309acea,Jungle Signal,1982
AR08NXW1187B99526D,6eb5ec95-7517-4f90-8adf-dad64aa05021,Online Exclusive: Demos & Rarities,2011
AR2PNSZ1187B9AF0A4,8e794a58-b27f-4aac-b306-41304f61db2c,Balle! Balle! Sounds of Bhangra,0
AR8BMEQ1187B9B4214,a506c0c1-a837-4c5c-8062-78063bb27542,Knowledge Zombie,1994
ARS8IP61187B9AA5E7,528eaf55-a4f0-44e5-adc4-316956cdafcc,Audio Surfin',2007
ARVG4OK1187B9B6BD3,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Twilight Saga: New Moon Original Motion Picture Soundtrack,2009
ARYXOV81187B99831D,56e7a15e-8b19-4f09-b3e7-c5fb830e3120,Take Everything (The Acoustic Sessions),2009
AR0DSOO1187B9B855E,f28a0e2e-d469-4f9d-8080-f5548fc1a239,Best of Thompson Sound Vol 2 The 80s,1990
AR3SEQM1187B98E9E8,65dcb0ac-303d-4179-ac8a-b2881357b719,Kix,2017
ARHTRR71187B98F305,4ebf21af-d8c8-4536-a3ba-a84b0f6a33b8,Streams,0
AR8QHU51187B9A3341,066d5379-eb60-4f46-be4d-ebd40495baea,Shi Shang Zui Qiang Man Hua Wang Da Luan Dou,2005
ARON0YP1187FB4B465,11238cd8-2dc5-4de4-b4ec-5e6be5fef8c8,Down By The River,0
ARBKEA91187B98CE1F,249e776b-d821-46d3-a5a3-5e68ef02da8d,Claw Hammer,0
ARRHXNC1187B98C169,cb48fe46-7401-4dc3-9426-7b587d7045d6,La fin de l'ÃÂÃÂ©ternitÃÂÃÂ©,2001
AR9E43L1187FB566FA,27c24ef3-a0c6-41d3-b704-21bbe769e744,Happy Etude,1997
AR0VIQV1187B9978F8,c8d934e5-d999-4929-90f2-7a23f7868d29,Once Again...The Products,1999
ARUHGHL1187B9A8C08,c864a472-1985-4e1b-900b-585c636df02e,Cock Dynamiks: Sensual Canadian Hip-Hop,2005
ARJ3TAF1187FB4AAB1,61b243f5-698f-4ba3-9538-20279da8edc2,Yoga Hotel,1994
AR4Q1VD1187B9893C7,bdb36f1b-3f48-4028-a8f7-4181e5946a83,Snug,0
ARK30AI1187FB3C777,fdefb292-50fc-4794-b36b-14be4c1d46fe,Stills,1975
ART9Z1P1187FB36C94,af06ac05-d9ec-4a5d-a637-aa75830f08d8,Underneath The Arches - 20 British Memories,0
ARNTTHK1187B98FF64,5dec643a-423f-4051-ac13-87e59525ad74,Ganas De Vivir,2007
ARBQ5TQ1187B992B8A,b741b38e-9019-4aaf-b28a-f9d6680105df,Nordic Hotel,2009
ARPBKZF1187B996BD7,ddf2b13b-6739-4eed-8c0f-b5cfe2a3e8c4,Voices Of Americana: Tommy McLain,0
ARVX3V41187FB59E0F,2c08026e-c7dc-4bca-b9f3-74bb3621b586,King Of Western Swing_ Vol. 3,0
ARSTA431187B9A3599,24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017,Illuminations,1999
AR0RCMP1187FB3F427,615d51ca-3d06-43dc-b956-4d76099f4b5e,20 Of Her Best,1994
AR9OLFX1187B9A5762,c727f585-54e0-4e0d-b8ad-05f216f99244,For The Last Time,1995
ARWIMT21187B9B5AEC,9d2c8965-283a-4abc-bdcd-9b27d7f87a44,Everyday I Have The Blues,1978
AR3N2H11187B98AFBA,130ba5d4-4d6f-4224-86bc-0f4a0cfb6b22,Terra EsperanÃÂÃÂ§a,0
AR9N3N31187B9B87CC,ac24c689-bbad-4b3f-b7ce-d927bb552ba8,No Limits,0
AR5U94U1187FB5CDCF,d83e599c-2d5a-44ec-b727-587e1455b1b5,At The Crossroads: The Blues of Robert Johnson,2003
ARZZRK91187B9A5CA5,19b3c333-bfc3-4915-ace8-cdb4a5a79a9b,Sings Studio One Hits,1995
AR051KA1187B98B2FF,9db08847-f7a8-4cd2-a425-3ab4adc5b4d3,It's a shame,1996
AROGHQQ1187B9890E3,90c6bce5-f586-4652-8de7-351a6aa6a3ca,Street Scriptures,0
ARHCERP1187B9912A5,2fa7f0b7-2686-4e80-a75a-762f65ba9fe2,Glen Washington & Friends,2020
AR4ZLZI1187B9B72D0,19bf356a-1505-47f9-9466-03582fce2a4d,The Poems of Elizabeth Bishop and Other Songs,1998
ARQ0BG21187B99ED8F,89acd1af-ffdd-49b6-a573-b52e81981f17,Test EP Vol 1,2012
ARS6HDE1187B99CA29,47cd459b-06c1-462f-8fdd-27721a03ef68,Rescue You,0
AR6C8EJ1187FB3F473,5c70dd66-e717-4ce3-8940-9a530f492383,Canta Lo Mejor De Los Mejores,0
ARYZX981187B9A995B,2b1999ba-5256-4e9b-84be-4a23b9283e84,Zack's Bon Ton,1988
ARSC6WR1187FB40B18,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,Ain'tcha Ever Comin' Back,1947
ARBUOMY1187B99F2EB,c217136a-98cd-4fab-9e2c-f5944eb04bc6,Prices On My Head: Thug Money On Yo Family_ Vol. 2,2010
