artist_id,artist_mbid,artist_name,artist_latitude,artist_longitude,artist_location,artist_familiarity,artist_hotttnesss,song_id,song_title,song_hotttnesss,song_release_year,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,album_name
ARIOTFR1187B98F316,c859eb2f-563e-41fe-b034-a043faecf575,Mykill Miers,nan,nan,United States,0.4441847303654178,0.3265559051117419,SOCRSPK12A8C142FF8,Listen,nan,0,236.5122,0.323,11,0.014,-14.249,0,0.531,225.164,91.16,4,0.99,TRAUGRP128F92D84A5,The Trials Of Job
ARJD6I01187FB50347,e2367946-ece1-4de7-995c-12395c2b94f2,Anna Abreu,nan,nan,,0.6125761417994826,0.41574847553610206,SOSUVLO12A8AE487E6,Shame,0.4787262884803349,2007,205.45261,2.577,4,0.593,-6.692,0,0.581,193.44,143.864,4,0.447,TRAUGRD128F425E997,Anna Abreu
ARKEFM61187B9A8202,da009937-d372-4ba9-833f-02c89a9b1f1d,Moon Mullican,30.99688,-94.82807,"Corrigan, Polk County, TX",0.3867161753601155,0.281887097438807,SOUGTLE12A8C14547F,Kangaroo Blues,nan,0,173.24363,0.0,7,0.683,-20.884,1,0.652,169.97,95.278,4,0.74,TRAUGIS128F92EB03D,Moon's Tune
ARF84A41187B9A34E7,e503a20e-c978-4f7c-82f6-733bffdfe02a,Rancid,37.87869,-121.94345,"Bay Area, CA",0.8507282658584009,0.5420546314637725,SOWDGVW12A8C13B9B7,Meteor Of War (Album Version),nan,0,81.10975,0.0,1,0.472,-3.869,1,0.397,81.11,168.752,1,0.0,TRAUGYG128F428A174,Rancid
AR7CCCC1187FB578FF,870ab832-904b-4b49-ab72-7e6b0e0da65f,Don Gibson,nan,nan,"Shelby, North Carolina",0.540750151435823,0.3796512190020614,SOBHYLB12A8C1424C4,I Love No One But You,0.0,1991,169.63873,0.154,4,0.624,-14.257,1,0.608,162.923,123.531,4,0.0,TRAUGVF128F92EFCF8,Lonesome Number One
ARHZCG01187B99E4DE,5ab6ca23-9e17-43f2-ad92-869d28bdbf11,Stanley Clarke,39.95227,-75.16237,"Philadelphia, PA",0.6578831163450102,0.4648862571321493,SOCYTTZ12A8C1316EC,What If I Forget The Champagne,0.3725300393660796,1998,312.76363,0.55,7,0.386,-13.455,1,0.38,301.952,123.352,4,0.352,TRAUGWE128F42670DB,East River Drive
ARRR4Y81187FB524CE,b23aba18-7411-4f81-8f4c-2944f544fb74,Lonnie Brooks,30.76753,-92.11789,"Dubuisson, LA",0.44219614052355966,0.3847637879847192,SOCBUSG12AB0180568,Two Guitars Shuffle (take 1),0.4643353773794835,0,351.73832,0.0,9,0.342,-12.302,1,0.301,348.45,124.471,1,0.0,TRAUGTX128F92DCEFD,Sweet Home Chicago (Paris 1975) (Blues Reference)
ARHO1WI1187B98CB84,d1de79d5-3ca3-42f5-8d82-fbc71a76ec93,Michael Card,nan,nan,,0.015557880683016383,0.34424658036403843,SOXDBMM12A6D4F9C58,Arise_ My Love (Song Of Solomon),0.3347065490692206,0,208.50893,0.363,9,0.558,-21.716,1,0.669,199.192,93.542,4,0.363,TRAUGLZ128F14AE500,The Way Of Wisdom
ARNFLMN1187FB50BB3,4492c65a-533e-4189-b865-b5af36003b30,Chroma Key,56.95468,-98.30897,Canada,0.5788249361968457,0.40105970661763146,SOHEWXI12AB018960E,Salvation,0.49545313652464545,2004,160.31302,0.0,4,0.706,-11.242,0,0.68,155.905,120.091,4,1.0,TRAUGNY12903CFEFB5,Graveyard Mountain Home
AR6U7461187FB59499,2eae4a3f-2a38-4b37-bfcf-7482a378f27f,Rachael Starr,nan,nan,,0.6143940915543818,0.42790369784778476,SODUSRP12A6D4FA762,Till There Was You (John Creamer & Stephane K Remix),0.5413813805335101,2005,608.23465,0.0,11,0.793,-10.289,0,0.632,598.97,127.996,4,0.0,TRAUGTI128F4273726,Till There Was You
AR4YKRO1187B9B7829,f0e820ab-f31a-400d-9c5e-8be1c8c38726,The Red Jumpsuit Apparatus,30.06677,-81.86674,"Middleburg, Florida",0.9110441973054524,0.5701920146449146,SOQMROZ12AF729B758,In Fate's Hands (Album Version),0.6040881780778032,2006,208.79628,0.334,0,0.529,-2.983,0,0.662,204.655,199.004,4,0.697,TRAUGQI128F4295BD1,Don't You Fake It
ARRJNTE1187FB44E12,73d882c7-1146-4012-a61b-a3b2c11fce2f,Casiotone For The Painfully Alone,nan,nan,,0.6653221619060184,0.3942171989010042,SOMWLTZ12AB0182E86,White Jetta,0.7056291886565315,2009,197.25016,0.084,1,0.548,-9.31,1,0.291,197.25,180.094,4,0.576,TRAUEWN128F932C32C,Vs. Children
ARKQADX1269FCD155B,,Rocky Whatule,nan,nan,,0.018555093012932067,0.050187639411917534,SOFUNPG12A58A7F017,Friends Of All Races,nan,0,283.74159,0.0,0,0.315,-8.606,1,0.308,283.742,96.591,3,0.785,TRAUEHX12903CA6E22,Comedy Ping-Pong
AREBWEH1187B99EA9A,65a8ee1c-20ef-4e2d-bf55-33a35bd7e644,Beherit,nan,nan,Helsinki,0.596184926664484,0.42747924145936206,SOYYJNB12AB0184408,Suck My Blood,0.5642587393365759,2009,266.89261,0.787,2,0.804,-5.268,1,0.581,266.893,149.069,4,0.602,TRAUENF128F931FC35,Engram
ARHTRR71187B98F305,4ebf21af-d8c8-4536-a3ba-a84b0f6a33b8,Michelle Tumes,nan,nan,,0.6129125729004771,0.39599952273493794,SOFNHOT12A6D4FB296,Love Shines Through  (Dream Album Version),0.0,0,232.22812,0.276,5,0.676,-5.165,1,0.515,217.252,120.028,4,0.701,TRAUEIZ128F14AE167,Dream
ARY1P2B1187B9B78F5,d4a76953-f4fa-4a49-a0ea-b05eac61f8e8,Mariano Yanani,nan,nan,,0.3797345117455375,0.313866099580293,SOEHDVV12A8C140A53,Canon In D Major (J. Pachelbel),0.0,0,192.41751,0.467,2,0.729,-16.922,1,0.74,183.56,126.273,4,1.0,TRAUEGP128F429B06C,Babies Go To Sleep
ARSQDUN1187B98D7D7,4fa39dc8-c695-4e0e-ba04-92c63d99c9f9,EPMD,nan,nan,allentown Pennsylvania USA,0.6982916236578486,0.45385026533052464,SODKZLY12A8C13F228,Jane 5,0.4923983528177209,1997,161.35791,0.293,1,0.0,-8.667,1,0.245,148.19,86.819,4,0.855,TRAUEVU128F42B7B0A,Back In Business
ARA8X3M1187B9A13CA,ed3a4c09-ccd0-45cf-830d-7553689f0824,Aphasia,nan,nan,,0.5205998006598177,0.3380744861514322,SOWZQFZ12AB018AC54,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",nan,2001,244.32281,0.241,6,0.104,-7.468,1,0.459,244.323,192.063,5,0.596,TRAUEIR128F934E644,Brain Patch Error
ARIW1BH1187FB4C94A,b91f0973-002e-4237-a39f-c7e02e786e53,Architecture In Helsinki,-37.81753,144.96715,Melbourne,0.8078768678891759,0.5051816158691929,SOWSIVF12AB018D3D1,Need To Shout,0.7602993828677649,2005,249.28608,0.0,9,0.263,-10.414,1,0.355,234.371,139.999,4,0.166,TRAUEYX12903CEAF48,In Case We Die
ARYCP7D1187B99516B,71fd1b0d-4f63-4060-95d9-afbc80ddffc2,Pat Travers,43.64856,-79.38533,"Toronto, Canada",0.5659712672709434,0.38401812854257616,SODOSRS12A8C144552,It Ain't What It Seems,0.3347065490692206,0,225.20118,0.0,11,0.512,-7.284,0,0.684,214.332,138.966,1,0.0,TRAUOPC128F92F5EDE,Putting It Straight
ARQXC7V1187FB4DA9E,07e748f1-075e-428d-85dc-ce3be434e906,DAVE MATTHEWS BAND,nan,nan,"Charlottesville, VA",0.8118900811714377,0.6385880123502723,SOANWEY12A58A7B504,Tripping Billies,nan,1993,289.09669,2.659,11,0.217,-4.62,0,0.463,281.49,125.159,1,0.353,TRAUODU128F9307467,Live At Red Rocks 8.15.95
ARMTTWG11F4C83E6AE,,The Antripodean Collective,nan,nan,,0.26821000464815703,0.36650217418645376,SOKZIXZ12AAF3B2CEC,The Very Conscious,0.0,0,720.53506,0.2,0,0.533,-12.044,1,0.46,710.171,60.641,5,0.652,TRAUOLH128F92FA158,The Massacre of the Egos
AR0BLA51187FB4E6CD,e1461504-72d8-4051-953c-ed4cb144c9e1,The In Crowd,nan,nan,,0.5266907318141009,0.37847830910582686,SOPVANN12AB0186E36,Back A Yard,nan,1979,266.81424,0.0,1,0.929,-8.333,0,0.861,266.814,121.713,4,0.418,TRAUOPR128F933634F,His Majesty Is Coming
ARIZODP1187B9AD272,4ef7a9e2-2cf5-483a-8616-ef7791a98026,Bryan Ferry,54.89814,-1.53179,"Washington, England",0.6948025197816848,0.5618305379392137,SOUKMIK12A6D4F671E,Ja Nun Hons Pris,0.4348380902608562,2002,35.65669,0.189,7,0.0,-18.161,0,0.0,32.316,82.568,3,1.0,TRAUOXB128F146573B,Frantic
ARWD25M1187FB4C563,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,nan,nan,London,0.8997098526287731,0.5837326130884718,SOSELMV12A6D4FCF5A,Valerie,0.7828988602517178,2007,229.85098,0.16,5,0.64,-7.256,0,0.588,223.591,96.224,4,0.858,TRAUOEY128F421CBD3,ESSENTIAL 08
ARDNQ0R1187B9BA1EF,dbfd61ef-fce1-4803-9f18-7bfdd3996508,Lonnie Johnson,29.95369,-90.07771,"New Orleans, LA",0.5589054138529173,0.4048271165593455,SOGIUHH12A8C138CE0,South Bound Water,0.0,0,189.98812,0.337,11,0.851,-23.005,1,0.663,179.386,86.761,1,0.0,TRAUOBO128F4280122,Lonnie Johnson Vol. 2  (1926 - 1927)
ARQUMH41187B9AF699,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,34.05349,-118.24532,"Los Angeles, CA",0.8873860805964897,0.7911430023895633,SOWEUOO12A6D4F6D0C,Given Up (Album Version),0.5869246980415551,2007,189.28281,0.0,4,0.446,-4.034,0,0.425,185.556,100.073,4,0.438,TRAUOPE128EF367610,Minutes To Midnight
ARAXU5Z1187B98FECD,e21857d5-3256-4547-afb3-4b6ded592596,Gorillaz,nan,nan,,0.7750860583827819,0.6051911529647471,SOLJQBW12A6702187B,November Has Come,0.8144317117082399,2005,160.96608,0.0,10,0.042,-8.317,1,0.367,157.907,84.141,5,0.045,TRAUONA128F4255A38,Demon Days
AR0D6EL1187B9AF46B,c3009d7a-51ac-4c9c-888a-04f5c3c4be0c,Eazy-E,nan,nan,"Compton, California",0.6960303007147673,0.5294534525142538,SONPYGH12A6701F6CF,I'mma Break It Down,nan,1988,208.32608,0.0,8,0.33,-8.078,0,0.495,198.978,115.692,4,1.0,TRAUOUZ128E078F8BB,Eazy Duz It
ARIKE5O1187B997E73,59505426-4b66-467f-bcd5-ce0b0f3ef4d8,Mississippi Mass Choir,nan,nan,,0.5077842051687999,0.45962960758739696,SODYJJO12A58A7C861,It's Good To Know Jesus,0.5057510376110472,2003,221.90975,0.258,1,0.622,-13.448,1,0.519,210.733,116.49,3,1.0,TRAUOAA128F4245ECF,God Gets The Glory
AR7ZKHQ1187B98DD73,16cea8ac-a655-4500-9c99-c3bbcc133fed,Glad,nan,nan,,0.5242651305522424,0.3722328886113136,SOEKVHT12AB018D3D0,O For a Thousand Tongues,0.0,0,202.55302,2.583,9,0.452,-14.807,1,0.422,197.48,105.364,7,0.979,TRAUOEZ12903CAC030,Acapella Project Vol. 1
ARWAVUU1269FB34A47,,Magic Systeme,nan,nan,,0.0,0.0,SOWXZFY12A8C13807F,1er Gaou,nan,0,287.34649,0.0,0,0.32,-7.715,1,0.32,287.346,120.693,4,0.985,TRAUORF128F424D160,Ivoir' Compil_ Vol. 4
AR4TLW81187B99683D,0685ac4a-5cfc-408a-b391-903ea20e00bf,Martin Sexton,nan,nan,"Syracuse, NY",0.6411975149842052,0.44865347112982507,SORXZTW12AB0183775,Things You Do To Me,nan,2000,256.62649,0.0,1,0.332,-9.071,1,0.162,246.77,137.765,5,0.842,TRAUOPA128F93537F2,Live Wide Open
ARE54I01187FB3AE3D,19a93c4a-04d3-40e6-b0e2-c13eb0b85913,Flink,nan,nan,,0.4827332280994939,0.3569509564248949,SOIILNW12AB017DBD6,Russian Doll,nan,0,273.10975,0.177,2,0.282,-4.258,1,0.481,256.923,131.955,4,0.685,TRAUPTJ128F92DFDF8,Moog
AR3N2H11187B98AFBA,130ba5d4-4d6f-4224-86bc-0f4a0cfb6b22,Sivuca,-10.68641,-37.42475,"Itabaiana, Para�, Brazil",0.4796207472295076,0.3243342048085304,SOMZVHH12AB017D9B3,Forró Praieiro,nan,0,202.78812,0.299,0,0.402,-14.36,1,0.528,195.663,143.311,7,0.35,TRAUPYX128F930B426,Sivuca - Enfim Solo
ARZ3U0K1187B999BF4,0696ab5b-a92b-4190-addc-48d3a4601111,Cabas,nan,nan,,0.6062679269420722,0.39741466337671016,SOXJASM12A8C13BB05,Como Nuestro Amor No Hay Dos,0.623037475551179,2008,207.82975,0.136,0,0.399,-6.399,1,0.419,202.664,216.023,1,0.0,TRAUPSV128F427B621,Amores Difíciles
ARISAXH1187B98E679,f9f5a9de-97fb-477b-a5cc-10cbaa6f2148,The John Buzon Trio,nan,nan,,0.40046035878680575,0.29694403423412147,SOBUDGS12AB0184923,I Can't Believe That You're In Love With Me (Digitally Remastered 95),0.0,0,140.56444,0.33,0,0.504,-17.419,1,0.314,136.69,125.073,4,0.262,TRAUPVF128F92F8C39,Ultra-Lounge / Mambo Fever  Volume Two
AR63RWN1187FB3E89A,2b520be3-0bfe-4904-b372-d04b8cc161ec,Robert Lockwood_ Jr.,34.56039,-90.91387,"Marvell, AR",0.4979421060663372,0.34107330104708233,SOLKVUE12AB018352E,Big Legged Woman,0.26586104921065007,1998,278.38649,0.38,9,0.498,-9.763,1,0.401,269.735,117.981,3,1.0,TRAUPWS128F9338163,I Got To Find Me A Woman
AR5MK521187B98E0B8,0796f847-09ca-4526-b17e-44390dd536ba,Heaven 17,51.50632,-0.12714,"London, England",0.6309286076787999,0.46155845195981815,SOLDPPH12A6D4F7F89,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),0.0,1983,273.84118,0.189,10,0.627,-8.015,1,0.411,250.683,96.859,4,0.993,TRAUPWA128F147F2CF,The Luxury Gap
ARIRBN91187FB4523C,ef71268b-07b0-4fc9-aafc-c1909da8edef,Tyree,nan,nan,,0.6169689685610452,0.35634793630920325,SOHYFHW12AB01849D8,My M.B. Thang,nan,0,399.93424,0.247,1,0.07,-9.752,0,0.354,395.337,161.272,5,0.94,TRAUPNY12903C9DE65,Jack'd Volume 1
ARGKPBC1187B9ADF8E,d67915ce-5afe-4ada-9761-edea81b76460,Jean Lumière,nan,nan,,0.2908264773401513,0.2618223854964904,SOZXLAE12AB018AB74,Je suis le passeur du printemps,nan,0,144.19546,0.0,10,0.073,-11.092,1,0.213,135.68,140.741,5,0.769,TRAUPAX12903CBB54D,The Greatest Hits from 40's and 50's_ Vol. 8
ARAJPHH1187FB5566A,91d01e5f-252d-469d-a16a-12c613e48e5d,The Shangri-Las,40.7038,-73.83168,"Queens, NY",0.6408071019636729,0.4182165181949368,SOREOJO12AF72A6BB7,Bull Dog,nan,1964,157.85751,0.177,7,0.881,-7.597,1,0.725,147.76,93.413,4,1.0,TRAUPEE128F425943A,The Very Best Of The Shangri-Las
ARGMCPU1241B9C4C34,,Scott Ainslie,43.87165,-72.45165,Vermont,0.33122624064054484,0.2265160830717267,SORXPDE12A81C215EC,Chumpman Blues,0.0,0,175.04608,0.206,2,0.856,-11.411,1,0.674,165.692,180.381,4,0.0,TRAUPBI128F4231325,Terraplane
AREZWC61187FB52DCF,0efaa6e3-3ef1-4481-bc01-aa3d5901dbdc,Johnny Nash,29.76045,-95.36978,"Houston, TX",0.5934202959088998,0.407283888338925,SOHJNUH12AB01891DE,There Are More Questions Than Answers,nan,1972,167.26159,0.0,4,0.73,-12.43,1,0.655,158.505,163.257,1,0.0,TRAUKNJ128F933A413,I Can See Clearly Now
ARAENPX1187B990DDA,84bde243-41d0-4a20-850b-3dc2763e817d,Timbalada,nan,nan,,0.5419283596660456,0.3738563445216253,SOUBGQW12A6D4F8CE5,Maracaia,0.40109529658516824,2006,242.1024,2.049,10,0.656,-7.203,0,0.692,235.241,180.06,4,0.166,TRAUKGN128F1499A8D,Alegria Original
ARSENJW1187B9B053E,90d54458-cae6-4866-b858-98f98691b31a,Bimbo,nan,nan,,0.5189029085728754,0.34475791150816526,SOIPFOS12AB0183721,Lebaran,0.0,0,288.86159,0.369,9,0.421,-7.687,0,0.398,279.737,147.991,4,0.757,TRAUKQC12903CA9374,Semoga Jalan Dilapangkan Tuhan
AR223M11187B9ADDD6,2c2add7c-9a99-4812-a20e-870d331f01fd,Marty Robbins,33.53858,-112.18628,"Glendale, AZ",0.609896793188508,0.4790459909954432,SONIRES12AB01872D2,DEU470956112,0.2732859552542869,0,129.67138,0.0,2,0.695,-8.116,1,0.618,129.671,140.73,4,0.0,TRAUKKW12903CA89E7,Country Style U.S.A. with Ferlin Husky_ Wilburn Brothers_ Benny Martin_ Marty Robbins
ARCEOW71187B9A5A71,694b1fd8-0ba6-45bb-a359-d8a8fecaee46,B.A.D.,51.50632,-0.12714,"London, England",0.5839898424155631,0.47363666453384023,SOYQWAD12A8C139316,Chu Hsin,nan,0,241.81506,0.38,7,0.286,-6.65,0,0.41,228.275,121.993,4,0.787,TRAUKIZ128F4271C85,All i
ARDYMTV122ECCBC383,5f5f70bb-48d1-4b10-85dc-bc24a582d7ea,Samba Mapangala and Orchestra Virunga,-0.02435,37.90395,Kenya,0.3384487448544034,0.0,SOMWYQW12AB018373C,Siri,0.0,0,301.66159,0.0,7,0.495,-9.417,1,0.514,290.249,97.817,7,1.0,TRAUKQD128F932C66D,African Classics
ARVQ4QM1187B98AD95,49b8ba30-1b74-4d11-b298-9f601992b6fc,Hank Penny,33.52029,-86.8115,"Birmingham, AL",0.44585463135951076,0.3475988886835368,SOUYPSW12A8C138902,Wang Wang Blues,0.5073468968424951,0,126.95465,0.398,5,0.818,-13.159,1,0.564,119.171,95.95,4,0.92,TRAUKLO128F4256A09,Hank Penny: Crazy Rhythm: The Standard Transcriptions
ARQHLIO1187B98AA6A,ec5b0121-b610-4968-81cf-70768dae23f1,Jay Pérez,nan,nan,,0.5501038502561703,0.38623768283972165,SOVSJKJ12AB0183DB7,Ya Basta,0.0,0,193.802,0.0,0,0.831,-6.01,1,0.825,193.802,104.387,4,0.0,TRAUKJZ128F9335412,Tesoros De Colección
AR0LVFQ1187B9A84E0,eb8700f3-bb21-44d4-b340-4eb162c924ee,Jason Miles,40.71455,-74.00712,NY - New York City,0.4580551793630036,0.37176089539478846,SOUOWYN12A8C13501F,Suba,0.2538347361322313,0,256.20853,0.218,6,0.013,-8.699,0,0.264,242.382,196.004,4,0.671,TRAUKPE128F425ED86,Miles To Miles
AROIHOI122988FEB8E,,Mario Rosenstock,nan,nan,,0.3345427836570606,0.04903438084848781,SOJYIEV12A8C130AAB,Radio Jay,nan,0,361.82159,0.0,9,0.479,-7.839,1,0.372,355.968,100.091,3,0.64,TRAUKLS128F4261B3C,Gift Grub: The Best Of 2004
AR35YUO1187B9AD83E,45bbfc68-2523-49e4-96f7-d7d1c3d41aac,Wet Wet Wet,55.8578,-4.24251,"Glasgow, Scotland",0.6422807694263776,0.41119568787754324,SOWJQRR12A6D4F725C,Love Is All Around,nan,1994,246.38649,0.531,10,1.0,-6.574,1,0.812,225.715,84.084,4,0.564,TRAUKYS128F14636CB,Picture This
ARTOTKA11E2835EA81,f9f4f958-82ad-42f7-8fd1-aa48a96fa508,Arne Weise,nan,nan,,0.19966808485160387,0.0,SOZQFDN12A6D4F8D09,Sommarens sista mås,nan,2002,198.24281,0.375,0,0.0,-15.879,1,0.055,187.193,144.082,4,0.702,TRAUKJG128F147DAFE,Minnen _ drömmar och lite till
ARMPRI31187FB4F7D9,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,Falling Into Place,39.37413,22.95775,"Volos, Greece",0.7728719945919372,0.4737005012967777,SOXMDLV12A6701E69E,Cell (Album),0.7056291886565315,0,293.72036,0.107,6,0.307,-9.785,1,0.483,276.648,138.045,4,0.369,TRAUKRO128F92FCFC9,Every Grave is a Garden
AR23EC41187FB4805D,02ea73c9-a5f0-4b63-91f1-c97fa27567ff,Catherine King/Matthew Schwinghammer/The American Boychoir,40.14323,-74.72671,New Jersey,0.40982763502826935,0.2918834217879059,SOISNKR12A8C139DFA,Trois Noëls québècois (trad): Gabriel,nan,0,125.3873,0.491,9,0.666,-29.374,1,1.0,116.471,101.672,1,0.0,TRAUKQW128F426D339,La bonne cuisine
ARJNUTI12802FDFB5A,,Hard Romantic,nan,nan,,0.4055927912419118,0.0,SOMXAFA12AB018C537,Romanza,0.0,0,267.7024,2.13,10,0.683,-18.479,1,0.548,262.182,81.974,4,0.905,TRAUCJN12903CB6A24,Sincerely_
AR7LIU31187B98EF11,c7b612cb-384a-45a2-9948-c35edfdbbc4a,Rita Chiarelli,nan,nan,,0.4048233033081587,0.28805028537557953,SOJDYFO12A8C141BA4,Tu Vuo_ Fa_ L_ Americano,0.2538347361322313,0,278.33424,0.154,2,0.441,-13.083,1,0.647,260.615,95.508,4,0.333,TRAUCKR128F428C915,The Italian Sessions
AR3AY3R1187FB52CF0,1edead6d-6c01-4ad4-9cce-c334bf7edf23,Tracy Byrd,nan,nan,"Vidor, TX",0.6929737450516398,0.4225074508261564,SOOCGEI12A6D4F9624,Walking To Jerusalem,nan,1996,209.08363,0.383,2,0.454,-7.56,1,0.55,191.826,116.625,4,0.32,TRAUCZX128F149D9AE,Love Lessons
ARXB4TY1187FB5AA25,d344e2f3-46cc-4390-8e78-3a55f3cd4563,P.O.S,nan,nan,,0.7422021193636035,0.4641888246173276,SOQTINJ12A58A7DD36,Drumroll (We're All Thirsty),nan,0,156.83873,0.0,1,0.27,-5.924,1,0.296,154.686,108.279,5,0.833,TRAUCRP128F931364D,Never Better
ARGJBTS1187FB4273A,854ae827-88a3-473c-8b7c-4895fa869be7,Lidell Townsell,nan,nan,,0.4316220351586416,0.3070843081171468,SOUKRER12A8C13BDE1,Duh Duh Da,0.2084722367788958,0,201.82159,2.525,9,0.006,-9.926,0,0.241,195.878,125.013,4,0.978,TRAUCPN128F4290BDC,The Next Generation
AR3GCDF1187B99DC06,,Gathering,nan,nan,,0.6087198712195456,0.2447904503325335,SOFXZWI12AB0180B8D,Brampton To Roadhead,nan,0,242.93832,0.219,7,0.387,-9.989,1,0.414,239.705,95.035,4,0.559,TRAUCUG128F92F99CA,Gathering
AR2UQQ51187B9AC816,44a7f7d5-79df-4f44-8f5e-02dfc0626904,Gipsy Kings,nan,nan,"Arles, France",0.7104456223870355,0.5406306862249688,SOWEZSI12A81C21CE6,Tu Quieres Volver,0.778820808942555,1987,194.87302,3.21,5,0.351,-8.403,0,0.318,188.285,165.006,1,0.034,TRAUCNU128F42671EB,Greatest Hits
ARKN9J11187B9B210D,84a1dc4c-ae51-478d-9996-5f7d4577fe48,DJ Clue / P. Diddy,nan,nan,"New York, NY [Queens]",0.6639957157716337,0.41926546930086506,SOJCRCO12A6D4F89BA,Intro,0.3864772912554594,1998,64.70485,0.46,2,0.187,-23.129,0,0.302,64.705,81.229,3,0.745,TRAUCSN128F148CB99,The Professional
ARGTDDO1187FB55687,e1fbdc15-59df-48ec-b9f0-4d1fd1f333ff,Languis,nan,nan,,0.5070787359050879,0.36908373879464335,SOHGUVY12A6D4FD2D5,Cable,0.1939277643569876,0,199.00036,0.109,1,0.216,-16.595,1,0.368,192.906,126.999,7,0.705,TRAUCXI128F4216A3D,Split
ARPISA41187FB3DE42,696989bc-c9a8-4ba8-a99b-b8015dba577f,Humble Pie,51.77045,0.64255,"Essex, England",0.6335459987503766,0.4024958799867582,SOEUWYJ12A8C144BE8,Intro/Whatcha Gonna Do about It,0.24256981369667097,0,288.02567,0.409,9,0.449,-11.088,0,0.515,284.694,93.716,4,0.0,TRAUCOY128F92FD6AC,The Atlanta Years
AR6CLFP1187B9ACB94,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,Daniel Johnston,nan,nan,"Sacramento, CA",0.7133221465467205,0.4736131893753991,SOQBYJC12A8C1358D9,To Go Home,0.5527051139046104,1982,270.78485,0.223,0,1.0,-12.664,1,0.96,270.785,131.011,4,0.372,TRAUCBH128F4275052,The What Of Whom
ARQQ2VE1187B991D97,cca058f9-5402-4a9b-a5f0-434e67c66306,Dynamix,nan,nan,NY - New York City,0.5207628799111138,0.3151038705023589,SOFPBVZ12A8C135C19,Bodyfly (Dynamix original version),nan,0,451.02975,4.145,8,0.163,-5.927,1,0.24,439.42,85.326,3,1.0,TRAUCTG128F4241F69,Tribal Sunrise Volume 4
ARBE5BJ1187B98BCFD,9b1236b0-f3d7-4b64-88d3-43dff9bfff5a,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,nan,nan,,0.41008203986183206,0.2788650405012439,SOTAEHU12A8AE47888,September Song,nan,1997,218.48771,0.329,0,0.741,-23.596,0,0.471,203.146,67.452,4,0.333,TRAUCME128F422A115,Classical Katz
ARWSMC91187B9AD369,eda80ec9-730c-41d2-a2f2-6bf1140126f7,Helen Love,51.48126,-3.18067,"Cardiff, Wales",0.5818843588912933,0.3470069209304056,SOGZRCP12AC960D91D,Bigbigkiss,nan,2000,213.39383,0.0,2,0.155,-9.559,1,0.214,204.817,162.101,4,1.0,TRAUCVY12903CF2B1E,Love And Glitter_ Hot Days And Musik
ARWSMC91187B9AD369,eda80ec9-730c-41d2-a2f2-6bf1140126f7,Helen Love,51.48126,-3.18067,"Cardiff, Wales",0.5818843588912933,0.3470069209304056,SOBUVXZ12AC9075605,Calm Down Dad,0.3775316449767025,0,143.15057,0.258,11,0.274,-4.737,0,0.444,139.848,205.016,4,0.0,TRAUCIQ12903D00769,Calm Down Dad
ARXWAQQ1187B9AE954,1f1f6737-b930-46fc-8d25-110bb99f7490,Redman / Saukrates / Icadon,nan,nan,"Newark, NJ",0.7431297761478142,0.49356684269655965,SOWNKBE12A67FFB39F,Get 'em,0.536032111708468,0,204.19873,0.0,4,0.704,-13.57,0,0.485,199.001,231.264,7,1.0,TRAUCCU128EF342E18,Red Gone Wild
ARQQZEQ1187FB3EAC0,28814e91-5718-4c10-af96-093c3888c4f3,Connemara Stone Company,nan,nan,,0.48291721818437744,0.39531393043852037,SOQLXRZ12AC468BC3F,Dragonfly,0.21990668461970456,0,192.10404,0.398,2,0.014,-7.179,1,0.301,189.01,123.36,4,0.642,TRAUCJF12903D080F2,Dragonfly - Live at Folk im Schlosshof
ARWUK9L11C8A42C37B,9742f806-84e1-4036-8b6c-34b25a39d533,Workhorse,32.58507,-89.87374,Mississippi,0.47902340973675245,0.3222207489135164,SOAQLJU12AB0185B2A,High Horse,0.26586104921065007,2007,251.402,0.0,7,0.07,-7.2,1,0.507,244.053,85.209,3,0.974,TRAUCHW128F9343FE2,Beasts of Burden
ARE2QID1187B98FA19,3bef5827-7f0e-4011-8f3c-50cf29bb187e,Sleepy John Estes,35.74595,-89.53176,"Ripley, TN",0.5190000723734253,0.35303574014515915,SOHHVZZ12A6D4F9848,Stop That Thing,nan,1935,163.91791,0.16,11,0.258,-15.832,1,0.398,158.877,96.982,1,0.0,TRAUCPI128F4224350,Legendary Country Blues Artists - CD A
ARGF5QG1187B9AC84F,4ee38720-c979-4a68-8969-968300508eea,Geiom Feat. Marita,nan,nan,,0.5050991390562366,0.38091717062497904,SONNXKA12AB018A294,Reminissin',0.5823442861044243,0,363.38893,0.0,1,0.569,-9.983,1,0.406,348.311,140.022,4,0.387,TRAUNGN12903CE12A6,The Sound of Dubstep
