artist_id,artist_name,artist_latitude,artist_longitude,artist_location,artist_familiarity,artist_hotttnesss,song_id,song_title,song_hotttnesss,song_release_year,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,album_name
AR9AM2N1187B9AD2F1,Inspiral Carpets,53.4796,-2.24881,"Manchester, England",0.6051097,0.39854753,SODDZAD12A6701DC4C,Commercial Reign,0.6651722,1990,283.7677,0.0,2.0,0.823,-8.7,1.0,0.69,271.83,113.677,4.0,1.0,TRAAGVF128E0789785,The Singles
AR9XEVF1187B99D017,Borialis,,,,0.45404398,0.4214151,SORENXV12A6701F61F,Hourglass,0.5546548,2000,239.3073,0.182,2.0,0.569,-5.758,1.0,0.601,220.264,86.938,4.0,0.222,TRAAGVM128E0784D95,What You Thought You Heard
ARCFOZ71187FB43A0D,The Dirty Skirts,,,,0.54351616,0.4041822,SOYMMDY12AB01825B2,Wake,0.3041695,2003,206.75873,0.096,0.0,0.613,-4.907,1.0,0.656,193.115,141.936,4.0,0.634,TRAAGXN128F92DE52C,Daddy Don't Disco
ARHFEBO11F50C4825A,Flor Silvestre,,,,0.42054585,0.31356934,SOJWQIP12A6D4F710A,Caricia Y Herida,0.0,1993,134.8175,0.0,11.0,0.847,-8.133,1.0,0.646,130.723,106.049,1.0,0.0,TRAAGZU128EF360F47,15 Exitos Vol. 2 Flor Silvestre
AR107SB1187B9A79F9,Bézu,48.85341,2.3488,"Paris, France",0.3738506,0.14898548,SOOVOKS12AB017EE57,Le tortillard,0.3041695,1973,285.64853,0.397,8.0,0.508,-9.093,1.0,0.343,274.727,126.88,4.0,0.0,TRAAHDH128F93094B6,Le top du père Nöel
ARXWAQQ1187B9AE954,Redman,40.7245,-74.1725,"Newark, NJ",0.7431298,0.49356684,SORWHWY12A6702038E,WKYA (drop),0.5701059,2001,124.18567,0.0,1.0,0.074,-10.296,0.0,0.492,121.005,85.008,5.0,1.0,TRAAHEG128E07861C3,Malpractice
ARL6XZC1187FB3936E,Solistiyhtye Suomi,,,,0.13818762,0.31781095,SOGYYLE12A8C13E5EA,Teräslintu,0.6045545,1975,134.08607,4.441,4.0,0.718,-12.839,0.0,0.674,130.38,133.699,1.0,0.0,TRAAHEH128F427FCEF,20 Suosikkia / Rilluttele yö
ARSDSMG1187B98CB59,Eddie Cantor,40.71455,-74.00712,"New York, NY",0.41614103,0.33109012,SOITUXQ12AB0183AE9,Now's The Time To Fall In Love,0.0,1980,155.61098,0.154,11.0,0.599,-13.71,1.0,0.517,150.75,118.975,1.0,0.003,TRAAHEQ128F93057B4,The Fabulous Eddie Cantor
AR3WMW01187B9921F7,Schizoid,,,,0.49555966,0.34919223,SOTWEZZ12A8C142B60,Grim Prospects (Gross Prospects - Bad Trip Remix),0.44369507,2003,275.40854,0.0,9.0,0.376,-2.119,1.0,0.334,272.556,102.408,4.0,0.395,TRAAHER128F92E3FE9,Grim Prospects Remixes - Grim Prospects Will Never End
AR3C3C01187B98E800,Kai Winding,56.153,10.20452,"Aarhus, Denmark",0.4305389,0.316354,SOUVRGZ12A58A77F90,Mangos,0.0,1961,223.4771,0.291,0.0,0.0,-14.438,1.0,0.138,220.026,112.006,4.0,0.844,TRAAHJX128F9312B83,The Incredible Kai Winding Trombones
ARDD9UN1187B98D3A7,Sonny Simmons,31.84666,-91.657,"Sicily Island, LA",0.42837542,0.31783387,SOBLTSM12A6D4F9EEA,A Distant Voice,0.270776,1997,443.24527,0.23,1.0,0.0,-13.002,1.0,0.051,430.736,45.527,4.0,0.0,TRAAHKE128F421389B,Staying on the Watch
ARJGNV61187B98F3B5,Mira,47.6211,-122.3244,"Tallahassee, FL",0.54511094,0.34575126,SOUQVUD12A8C142DCE,Openbare Weg,0.0,2006,177.81506,0.554,4.0,0.695,-12.004,1.0,0.673,167.48,85.621,4.0,0.612,TRAAHMO128F92DE7C9,Openbare Weg
ARSVI4L1187B996181,Citizen Kaned,,,,0.48333943,0.27756172,SOCRPDR12AB0185B75,President Johnson,0.6645562,2000,385.3318,3.048,8.0,0.822,-8.37,0.0,0.503,382.647,108.061,4.0,1.0,TRAAHPZ12903CB4643,Tip World Singles 2000
ARVJ0JK1187B98C9C0,The Brooklyn Tabernacle Choir,,,,0.5592785,0.43201193,SOXVBVL12AF72A600C,Lead Me Lord,0.40511572,1995,324.44037,0.0,7.0,0.558,-11.829,1.0,0.718,312.239,216.195,5.0,1.0,TRAAHRF128F92FE234,Praise Him...Live!
AR4PCIG1187B98D07D,Ellen McIlwaine,36.16778,-86.77836,"Nashville, TN",0.43888748,0.32514858,SOIQHDR12AB01896C8,Spontanous Combustion,0.24274188,2003,275.1212,0.34,7.0,0.699,-6.29,1.0,0.527,272.933,132.428,4.0,0.281,TRAAHTH12903CCFFE1,Spontanous Combustion
AR1RHCO1187B9AF0BF,Vince Guaraldi / Bola Sete,37.77916,-122.42005,"San Francisco, CA",0.5781036,0.4148926,SODLSHA12AAF3B29F2,Choro,0.3867902,1997,294.66077,0.864,5.0,0.238,-15.761,0.0,0.07,282.564,168.307,4.0,0.0,TRAAHVY128F92E25D6,From All Sides
AR1X2H01187B98CCF2,Maurice Chevalier,8.569,81.233,"Menilmontant, France",0.50245315,0.39158532,SOAGHMH12AB0180285,Ma Louise,0.32311213,2000,193.20119,0.497,0.0,0.371,-27.433,1.0,0.484,190.003,140.956,7.0,0.866,TRAAHXN128F9326097,Maurice Chevalier  The Essential Collection Vol 1
ARBQBZV1187B99D29E,Carl Cox Vs Yousef,,,,0.5419751,0.38418427,SORAVUP12AB018556E,I Want You (Forever),0.51125485,1991,357.82486,0.131,1.0,0.485,-5.701,1.0,0.427,353.785,130.016,5.0,1.0,TRAAHYV128F932A425,Dave Pearce Best of the Dance Years 1988 - 1992
AR9ODB41187FB459B2,Organized Konfusion,42.1155,-72.5395,"SPRINGFIELD, Virginia",0.68371946,0.41267163,SOFXNQP12AB0184F1A,Hate,0.46048483,1997,198.3473,0.201,11.0,0.306,-8.709,0.0,0.22,182.184,175.769,4.0,0.7,TRAAHZP12903CA25F4,The Equinox
ARF3GX71187FB3EB66,Martina McBride,24.5,39.58,"Medicine Lodge, KS",0.6148709,0.6282464,SOGQTRZ12A8C13C8B0,I Can't Stop Loving You,0.48828986,2005,261.95547,0.0,7.0,0.96,-13.627,1.0,0.634,253.452,100.194,3.0,1.0,TRAAIAE128F42AC53D,Timeless
AR3PN3R1187FB4CEBD,Horace Andy,18.01571,-76.79731,"Kingston, Jamaica",0.62643635,0.37427118,SOBHVZQ12AC9618285,Thank You Lord,0.42744657,1985,176.27383,0.183,2.0,0.171,-11.479,1.0,0.239,166.911,151.911,4.0,0.231,TRAAIAN12903CFF16D,Feel Good All Over: Anthology 1970-1976
ARYWCFZ11E2835CFDD,Nazz,,,,0.49468142,0.38414645,SOYPBCY12AB0181EF3,How Can You Call That Beautiful (Stewkey Vocal),0.21508032,2006,220.89098,0.0,9.0,0.606,-6.302,1.0,0.475,213.107,119.691,4.0,0.491,TRAAIAX128F930531B,13th And Pine
ARUT16P1187FB532A4,Tyrone Davis,33.39847,-91.03786,"Greenville, MS",0.5438663,0.3932151,SOWRLSY12AC4687694,Cheatin' In The Next Room,0.24841873,1991,235.91138,0.322,10.0,0.46,-10.466,1.0,0.379,219.725,161.976,4.0,0.696,TRAAIBB12903CECB35,Call Tyrone
AREOGMA1187B9908EF,Hot Tuna,37.77916,-122.42005,"San Francisco, CA",0.56727886,0.40517837,SOOGQWR12A8C142505,Candy Man,0.5874265,1971,239.59465,0.31,0.0,0.601,-9.275,1.0,0.563,231.3,172.398,1.0,0.0,TRAAIDY128F92CA454,Final Vinyl
AR4ABL21187FB3913A,Richard Burton,40.99471,-77.60454,Pennsylvania,0.4323865,0.28404742,SOJDYQY12AB0188C97,I See The Boys Of Summer,0.0,2010,171.49342,0.085,2.0,0.45,-37.398,1.0,0.685,165.216,109.823,3.0,0.659,TRAAIFG12903CB0BCB,Fifteen Poems By Dylan Thomas
AR8YV1I1187FB45D2B,Rory Block,40.71455,-74.00712,"New York, NY",0.5138296,0.34318504,SOBHQUF12AB018B03E,Three Is a Crowd,0.0,1974,266.0567,0.23,1.0,0.936,-13.836,1.0,0.763,256.064,90.101,1.0,0.0,TRAAIGD12903CA2F3C,The Early Tapes 1975-1976
ARR9XGB1187B9912E6,Boyz II Men,40.0077,-75.1339,"Philadelphia, PA",0.7909228,0.60118496,SOFRAZJ12A8C143CDB,On Bended Knee,0.34580225,1994,329.273,0.45,8.0,0.497,-7.103,1.0,0.491,322.101,116.473,4.0,1.0,TRAAIHL128F92E6DDA,Legacy
ARBKUS51187B98A3AC,Howard Armstrong,35.4948,-85.01235,"Dayton, TN",0.4546682,0.0,SONNDHT12A8C13F20B,My Four Reasons,0.3335548,2010,198.922,0.228,9.0,0.0,-13.495,0.0,0.094,190.705,126.821,4.0,0.0,TRAAIIE128F4288BB1,Louie Bluie Film Soundtrack
ARTB5PP1187FB523B7,Donny Hathaway,41.88415,-87.63241,"Chicago, IL",0.65740675,0.42247242,SOYZOXW12A8C13E195,Little Girl (LP Version),0.6173656,1971,283.21915,0.258,2.0,0.499,-15.144,1.0,0.652,277.467,111.191,3.0,0.851,TRAAIII128F427D5D8,Donny Hathaway
ARXFQDY1187B9AAF1E,Miguel Gallardo,,,,0.4587121,0.33510143,SOSGJTX12AB0181F7C,Eternamente Amame,0.0,1983,238.68036,0.386,5.0,0.458,-12.991,1.0,0.542,230.742,125.508,4.0,0.462,TRAAILM128F93480BB,Canciones De Amor De Miguel Gallardo
ARVEJ9M1187FB4DC44,Les Ogres De Barback,,,,0.6523679,0.43796474,SOBQBWP12AB018611B,Niev nietch nievitch,0.39439484,1999,254.06648,0.43,4.0,0.446,-6.01,0.0,0.383,249.562,137.888,1.0,0.0,TRAAINT128F933BBE0,Irfan_ le héros
ARTHEAP122BCFCD0B2,DJ X-Change featuring DJ Joey A,,,,0.34244016,0.2812842,SODULLV12AB017FA09,Come Over,0.0,1992,184.31955,0.798,6.0,0.0,-5.58,0.0,0.0,178.503,150.012,4.0,0.0,TRAAIRG128F93265E8,What up Detroit
ARQESNI1187FB511EE,Morel,38.8991,-77.029,Washington DC,0.4982593,0.3340658,SOYAGJM12A8C13DCCE,Blue Taxi,0.26586103,2006,311.40527,0.0,10.0,0.685,-4.313,1.0,0.611,300.118,108.367,4.0,0.36,TRAAIXN128F428027A,Peterbilt Angel
ARCZ20M1187FB49687,Tony Joe White,32.77942,-91.56123,"Goodwill, LA",0.6247238,0.40350968,SORXUZZ12A8AE4798A,I Want Love (Tween You & Me) (Album Version),0.37479684,2000,162.53342,0.524,2.0,0.243,-17.285,1.0,0.297,151.551,173.482,4.0,0.804,TRAAIXU128F4241E5C,Homemade Ice-Cream
ARDF8K01187FB37200,Wolfmother,-33.92,151.1852,"Sydney, Australia",0.7922556,0.56697154,SOCHXAE12AF72A25D6,White Feather,0.46384907,2009,212.37506,0.868,4.0,0.372,-5.931,0.0,0.207,209.438,110.745,4.0,1.0,TRAAIYR12903CD290D,White Feather
AR11NP91187B9901B4,The Roches,7.4458,151.85,New York City,0.5736055,0.3722512,SOCRHCQ12A58A7C8C6,Christlike Roche,0.26586103,1995,338.33752,0.0,2.0,0.626,-14.248,0.0,0.575,328.986,130.027,4.0,0.509,TRAAJAC128F148B530,Can We Go Home Now
ARBZAIL1187FB5B1C8,Bob Margolin,42.31256,-71.08868,"Boston, MA",0.55598503,0.3268488,SOSEJIQ12AB017E7EB,You Rascal You,0.23379648,1994,126.51057,0.0,11.0,0.228,-12.651,1.0,0.374,121.702,110.168,4.0,0.92,TRAAJBU128F9326C02,In North Carolina
ARWXHRS1241B9C7A1E,Thomas Battenstein,,,,0.42562723,0.0,SOMXWXQ12AC3DFA002,Sympathy,0.33470654,2005,205.58322,0.612,9.0,0.825,-16.056,0.0,0.836,182.323,97.976,3.0,1.0,TRAAJBU12903CE2831,Wintertime
ARV1P811187FB3CFC6,Jupiter Rising,,,,0.6626497,0.36317787,SOGMXBW12A6D4FB8D7,They Say (Album),0.21508032,2007,193.4624,2.717,0.0,0.373,-5.913,0.0,0.548,184.274,119.979,4.0,1.0,TRAAJEK128F422F55A,Electropop
ARIU0MA1187B98D36F,Dharma Bums,,,,0.49192187,0.34580943,SOOPUTF12AB018DFAA,Simon's Folly,0.0,1975,127.4771,2.148,6.0,0.81,-5.541,1.0,0.864,118.195,156.968,1.0,0.0,TRAAJEK12903CE351A,DUMB: 4-track cassette recordings (1987)
ARB4D891187B9954F7,Saafir,,,,0.5947799,0.31890208,SOFDTRZ12AB018DD11,Crawl Before You Ball (Album Version),0.0,1999,234.762,0.101,5.0,0.172,-6.019,1.0,0.026,227.84,188.886,4.0,1.0,TRAAJJA12903CC518A,The Hit List
ARQOC971187B9910FA,The Verve Pipe,42.73383,-84.59334,"Lansing, MI",0.7033494,0.49839532,SOOGNJP12A8C1381AD,Medicate Myself,0.46630484,2001,292.8322,3.344,9.0,0.295,-4.953,1.0,0.196,273.589,133.306,4.0,0.338,TRAAJJG128F4284B27,Underneath
AR19SOA1187B98F6E6,Bob Neuwirth,40.71455,-74.00712,New York,0.43427205,0.30150247,SOFUBCP12A8C13D5EF,Biding Her Time,0.4806106,1990,241.10976,2.659,4.0,0.965,-18.114,1.0,0.744,230.429,152.267,3.0,1.0,TRAAJJV128F42A2F99,99 Monkeys
ARTDBI61187FB48479,Marvin Sapp,42.99671,-85.59012,"Grand Rapids, MI",0.7337147,0.45966545,SOVZBDR12A6702012E,More And More  (LP Version),0.26568338,2007,270.68036,0.334,1.0,0.33,-11.061,1.0,0.526,267.906,166.275,4.0,0.845,TRAAJMH128E0785407,Nothing Else Matters
ARSE6YI1187B9B9CD2,James Hunter,30.2676,-97.74298,Austin,0.6254433,0.43152693,SOPWKSS12AC468E659,Cowboy Ways,0.0,1982,188.73424,0.0,2.0,0.862,-7.04,1.0,1.0,178.463,114.971,4.0,0.0,TRAAJNM12903CF4750,A Tribute to The American Horse
AR6C8EJ1187FB3F473,Nelson Ned,-21.1196,-42.95,"Ubá, Minas Gerais",0.49866363,0.3218827,SOCCQIQ12A8C13C76B,Brasas Vivas,0.0,1994,211.80035,0.175,9.0,0.519,-15.358,0.0,0.525,202.443,144.651,4.0,0.142,TRAAJSX128F4275A1D,Mis Momentos
AROI96Z1187B9A5304,Mish Mash,,,,0.50564426,0.35121053,SODBMZD12A8C134232,Kolomeyke,0.26586103,2005,254.32771,0.0,2.0,0.64,-11.213,1.0,0.692,249.858,152.005,1.0,0.605,TRAAJVJ128F42570AD,Mish Mash_ Le Blues European: Musique Slave Et Klezmer
ARIOSKN1257509BCE1,Cama,,,,0.40618744,0.2734537,SOBUWPY12A8C1446C0,In This Life,0.405052,2009,210.36363,0.364,1.0,0.645,-5.904,0.0,0.683,201.497,155.074,1.0,0.0,TRAAJXQ128F92E65BF,In this Life
ARI0PUX1187FB3F215,Maxi Priest,54.31392,-2.23218,Great Britain / UK,0.6610013,0.4468907,SORWXUP12A58A79E65,Groovin' In The Midnight,0.34580225,1991,301.81833,2.566,10.0,0.683,-8.095,0.0,0.549,289.332,61.971,1.0,0.397,TRAAJYX128F4255568,Best Of Maxi Priest
ARYO9BU1187B9ADA88,Porcupine Tree,,,,0.8302523,0.5079658,SOJEVZW12A8C133988,Waiting,0.82517356,1997,416.80933,0.0,6.0,0.644,-7.982,0.0,0.607,396.533,124.04,5.0,0.82,TRAAKAS128F4246013,Signify (Special Edition)
ARZ507V1187FB4425E,Ragheb Alama,,,,0.55422646,0.42493182,SOOODKC12AB018462F,A'chek Ouyounik (2009 Digital Remaster),0.0,2008,413.36118,0.0,7.0,0.056,-8.804,0.0,0.306,408.503,191.196,4.0,0.0,TRAAKAV128F931BE25,Bravo Alayki Rare recording
AR6XPWV1187B9ADAEB,Foo Fighters,47.6211,-122.3244,"Seattle, WA",0.8392754,0.55076206,SODOLVO12B0B80B2F4,Hell,0.2669552,2005,117.002,0.0,7.0,0.458,-5.699,1.0,0.44,114.712,152.127,4.0,0.651,TRAAKDF128F92FA302,In Your Honor
AR6PJ8R1187FB5AD70,Shakira Featuring Wyclef Jean,10.96,-74.8,"Barranquilla, Colombia",0.8331786,0.6822632,SOEHWGF12A6D4F8B2B,Hips Don't Lie (featuring Wyclef Jean),0.73738533,2005,217.36444,0.224,10.0,0.805,-5.152,0.0,0.688,212.161,100.023,4.0,0.937,TRAAKDG128F42A0ECB,Essential R&B Hit Selection
AR4CG3B1187FB5B861,The Avengers,41.4409,-82.184,California - SF,0.5749739,0.42251495,SOOZLTC12A6D4FBE91,Juoksuhauta-twist (Elämä juoksuhaudoissa),0.2291441,1999,122.72281,4.418,10.0,0.0,-9.965,1.0,0.149,117.034,192.688,4.0,0.671,TRAAKJJ128F4228346,20 Suosikkia / Rautalankaklassikot / Kolme kitaraa
AR7BMMV1187FB5B2D7,Robben Ford,39.15093,-123.2079,"Ukiah, CA",0.60482043,0.3838775,SOOSYMY12AB01888CD,I Got Over It (Album Version),0.47212112,1988,203.98975,0.161,11.0,0.236,-11.976,0.0,0.384,182.921,154.322,4.0,0.0,TRAAKNS12903CC5198,Talk To Your Daughter
AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,,,,0.37801316,0.3394085,SOPBKEB12A6D4FD777,One Less Bell To Answer,0.0,2008,192.44363,0.485,5.0,0.084,-10.229,1.0,0.405,178.66,236.006,4.0,0.761,TRAAKQS128F4224DE1,American Songbook - Bacharach
AREEMIN11F4C848971,Gil Semedo,52.1082,5.32986,Netherlands,0.44159344,0.38286996,SOEWQYW12AB0183FDE,Festa,0.39200878,2006,285.36118,0.0,11.0,0.321,-6.284,1.0,0.421,274.715,150.666,5.0,1.0,TRAAKSB128F934D73A,Nha Vitória
ARBJSO81187B9BA09B,Soda Stereo,,,,0.7111658,0.466827,SOFBQIA12AB0182219,Te Hacen Falta Vitaminas,0.0,1984,225.1228,0.0,11.0,0.0,-3.818,0.0,0.036,203.593,175.421,1.0,0.0,TRAAKTK128F9343DCC,Gira Me Verás Volver
ARBGJLS11F4C83D4B9,Xmilk,,,,0.4621406,0.32138374,SOHDDHR12AB0183552,Sense And Trick,0.0,2009,123.66322,0.0,9.0,0.138,-4.633,0.0,0.452,119.705,104.153,4.0,0.072,TRAAKVA128F934E69E,Scarcity
ARVNDLR1187B99CA1B,Dolce; Oscar G.,35.30914,-98.52102,Oklahoma,0.4715773,0.3370893,SONWQQX12AC3DF6762,Fire (Oscar G Space Vocal Mix),0.31956598,2003,525.1653,0.148,11.0,0.386,-5.602,0.0,0.417,513.724,127.278,4.0,0.22,TRAAKVD12903CE8474,Fire
AR5LZJD1187FB4C5E5,Britt Nicole,35.66693,-80.46935,NC,0.6695001,0.5444463,SOGXFIF12A58A78CC4,Hanging On (Medium Key Performance Track Without Background Vocals),0.23642018,1993,204.06812,0.415,6.0,0.606,-5.157,1.0,0.514,193.562,160.165,4.0,1.0,TRAAKVZ12903D074BB,Hanging On (Premiere Performance Plus Track)
AR3WMW01187B9921F7,Schizoid,,,,0.49555966,0.34919223,SOIPNSZ12A8C144128,Grim Prospects (Version 2 Remix),0.4392025,1995,166.0077,0.0,5.0,0.441,-1.925,1.0,0.372,162.366,86.091,3.0,1.0,TRAAKXN128F92E71B1,Grim Prospects Remixes - Prospects Are Getting Grimmer
ARAEX7Y1187FB42D36,Toni Braxton Featuring Shaggy,46.9837,3.1667,"Severn, MD",0.73797256,0.5559688,SOEXSIN12A8C133B0A,Christmas In Jamaica,0.32311213,2001,219.01016,0.235,0.0,0.782,-5.21,1.0,0.662,203.233,149.94,4.0,0.128,TRAALCM128F4264370,Snowflakes
ARK2G5U1187FB46B34,Perrey And Kingsley,,,,0.5306058,0.3503276,SOTSMNJ12AB018365E,Gossippo Perpetuo,0.4444017,2001,127.9473,0.165,0.0,0.655,-12.717,1.0,0.525,123.222,135.78,4.0,0.087,TRAALDU128F930D56B,The Out Sound From Way In!
ARTB56G11C8A41569D,Sven Tasnadi,,,,0.48004782,0.30660364,SOLGRUN12A8C140543,2190 Dias Contigo,0.3864773,1999,570.90564,0.15,7.0,0.792,-12.28,1.0,0.646,538.372,122.967,4.0,1.0,TRAALEO128F42A7AEA,El Fuego De Dentro
AR0GGKI1187FB391D5,Eddie,,,,0.6226842,0.36223873,SOQCHGV12AC4688FC6,No Control,0.2669552,1998,230.0077,0.0,9.0,0.858,-9.748,1.0,0.606,226.708,142.024,4.0,0.966,TRAALHD12903D0BD6A,No Control
ARZEWUR1187FB53DC8,Enthroned,50.45663,4.87137,"Belgica -- Namur, Namur/Ghent, East Flanders",0.59341604,0.39570954,SOXCWTT12AC9075756,The Vitalized Shell,0.54305285,2010,240.74403,0.0,2.0,0.735,-4.878,0.0,0.838,240.744,135.535,7.0,0.583,TRAALNG12903D014E9,Pentagrammaton
AR89DTT1187B9A7ED5,Suzanne Ciani,37.77916,-122.42005,California - SF,0.6319467,0.38070452,SOAFIPD12A8C13A261,Mozart,0.60850006,1989,192.20853,0.357,2.0,0.523,-23.988,1.0,0.537,183.229,139.189,3.0,0.418,TRAALRZ128F429024E,Pianissimo
ARTHKKA122BCFCBF58,Milan Band,,,,0.20107757,0.0,SOMJPML12A8C13D74E,Ciao Milan,0.40511572,1981,152.0322,0.479,8.0,0.656,-9.414,1.0,0.393,143.871,128.598,5.0,0.197,TRAALSV128F4282B9B,Milan Milan
ARJDMBO1187B9AD118,Johnny Osbourne,,,,0.6187658,0.40913486,SOCVDYI12AC4687DDB,Lend Me Your Chopper,0.0,2004,215.30077,0.588,3.0,0.445,-9.741,0.0,0.496,208.376,163.445,4.0,0.015,TRAALUX12903CFD50B,Auralux Reggae Showcase
ARYJSY01187B9B7C65,Dolly Parton,19.3304,-99.67,"Locust Ridge, TN",0.7073357,0.6038765,SOEVGMZ12A8C1421B5,Letter To Heaven,0.59842855,1971,155.21915,0.0,7.0,0.0,-11.965,0.0,0.181,147.673,114.027,3.0,1.0,TRAALZC128F92E11A6,Heaven
AR77FBJ1187FB49D8D,Rance Allen Group,42.33168,-83.04792,"Detroit, MI",0.4880089,0.31401178,SOCGURJ12AB0182AEE,Heaven is Where The Heart Is,0.26230898,1999,207.12444,0.352,7.0,0.662,-12.779,1.0,0.756,192.447,111.316,1.0,0.0,TRAALZN128F932D457,Up Above My Head
ARFVYJI1187B9B8E13,Pearl Jam,47.60356,-122.32944,"Seattle, WA",0.8144481,0.6079718,SOHTWLT12A8C13CFE1,Inside Job,0.6593047,2006,428.56445,4.267,4.0,0.743,-8.403,0.0,0.727,414.697,105.994,3.0,1.0,TRAAMES128F42AF068,Pearl Jam
ARBM4TC1187FB5CE98,Natalie Cole,59.9167,10.75,"Los Angeles, CA",0.69044757,0.5077817,SOVQZYP12A8C144692,Take A Look  (LP Version),0.30017263,1991,185.7824,3.059,8.0,0.015,-13.251,1.0,0.236,174.556,88.489,1.0,0.249,TRAAMFG128F92FDEA2,Take A Look
ARMQHX71187B9890D3,Mastodon,33.7627,-84.4225,"Atlanta, GA",0.7804617,0.5742747,SOHHANU12A58A77C66,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),0.6266128,2009,654.2885,3.048,7.0,0.539,-5.884,0.0,0.617,638.462,118.433,4.0,0.802,TRAAMFT128F93128AD,Crack The Skye
ARYXJ5A1187B9B9E56,Kiril Valeri,36.69094,-6.13487,Jerez De La Frontera (Cádiz),0.60587406,0.4339455,SOTHWPG12AB018C90E,Bulgarian Dream,0.270776,2009,306.72934,0.0,11.0,0.0,-6.929,1.0,0.232,276.149,96.007,4.0,0.906,TRAAMGJ12903CD315C,Behind The Blue
ARULHJM1187B997004,Word,,,,0.6388802,0.2463407,SOOQHNV12AB0186CD4,Amalgama,0.81300354,2000,229.51138,3.233,9.0,0.457,-4.198,1.0,0.398,222.285,187.807,4.0,0.381,TRAAMII128F933B583,Matumago X Press
AROTIMO1187FB532BF,DJ Quik,33.893,-118.2275,Compton CA,0.7120989,0.4133939,SOSGXRU12AAF3B2B07,Born and Raised In Compton,0.0,1991,205.58322,0.0,7.0,0.025,-6.998,0.0,0.312,202.931,181.115,4.0,0.701,TRAAMJY128F92F5919,The Best of DJ Quik - Da Finale
AR0X3JJ1187FB3A9A7,Hank Locklin,26.2273,-98.2471,"McLellan, FL",0.635757,0.37943697,SOFRUDU12A8C13A40C,We're Gonna Go Fishin',0.49448952,1997,127.05914,0.322,2.0,0.826,-12.772,1.0,0.936,114.724,148.357,4.0,0.097,TRAAMKI128F428537A,RCA Country Legends
AR035N21187FB3938E,BT,34.23294,-102.4102,Earth,0.7864271,0.51222676,SONXLQQ12AB0184B54,Robbers Kill Cop,0.3041695,1982,44.35546,0.0,1.0,0.0,-18.147,0.0,0.0,44.355,136.164,4.0,0.68,TRAAMKL128F9347D8A,LOOK (Original Motion Picture Soundtrack)
ARA0H5U1187FB47949,2-4 Grooves feat. Reki D.,,,,0.62283,0.42694426,SOKPHVH12AB0187460,Relax,0.23152769,2009,203.83302,2.067,4.0,0.648,-7.661,0.0,0.629,195.117,126.941,4.0,1.0,TRAAMKP12903CC74F4,Relax
AR358YS1187FB44A29,The Jordanaires,37.20897,-93.29156,"Springfield, MO",0.38230827,0.2835626,SOIUGDX12A6D4FDECA,Sweet By And By,0.0,1997,176.50893,0.497,5.0,0.526,-17.308,1.0,0.595,165.535,159.582,3.0,1.0,TRAAMKW128F4249CF0,Joy In Our Hearts - The Gospel Side Of The Jordanaires
ARANOZN1187B9B373E,Descendents,59.9167,10.75,"Los Angeles, CA",0.7272303,0.47655937,SOAYYDM12AB01817E6,Orgofart,0.5194486,1986,140.66893,0.078,6.0,0.006,-28.347,0.0,0.127,135.285,89.495,4.0,0.614,TRAAMPA128F92E7D0D,Enjoy!
ARHONG11187FB3B120,L.A. Guns,29.78772,-95.82333,katy,0.66572833,0.45694056,SORAJXA12A58A7A4C9,Bitch Is Back,0.3759843,1988,201.09016,0.0,5.0,0.608,-2.869,0.0,0.505,201.09,102.259,3.0,1.0,TRAAMSO128EF348DCC,A Nite On The Strip - Live
ARRA2F91187B9B4061,Bare Jr.,,,,0.5393806,0.36058357,SODJUNF12A8C13337F,Naked Albino,0.0,1998,254.79791,0.0,10.0,0.647,-7.309,1.0,0.54,236.141,107.529,3.0,1.0,TRAAMXP128F4264F6A,Boo-Tay
ARSGZ3J1187FB3E610,Shelley Fabares,34.01156,-118.49229,"Santa Monica, CA",0.07512476,0.3701947,SOVDDWO12A6D4F9A78,Johnny Loves Me (LP Version),0.0,1993,143.0722,0.32,0.0,0.675,-15.351,1.0,0.353,133.724,99.408,4.0,1.0,TRAAMYQ128F148B753,The Best Of Shelley Fabares [Digital Version]
ARMQ32V1187B9999F3,Norrie Paramor,52.88356,-1.97406,England,0.31241512,0.2506013,SOFGQAP12AB0185946,Dearly Beloved,0.0,2008,163.49995,2.171,9.0,0.753,-25.694,1.0,0.629,156.212,79.731,4.0,0.897,TRAAMZB12903CAB002,In London_ In Love
AR8EDG51187FB41A08,Gary Hobbs,,,,0.52470005,0.38976553,SORGLCR12AB0184B69,The Look Of Love,0.0,1982,289.64526,0.0,0.0,0.403,-9.435,1.0,0.578,286.18,188.502,1.0,0.0,TRAAMZR128F9315DCC,Of My Times
AR1GYND1187B9A9CD3,Diesel Boy,38.43773,-122.71242,"Santa Rosa, California",0.5678143,0.37668863,SOLBIIE12AB0184DFC,Cooler Than You,0.4056522,1998,124.15955,0.38,11.0,0.724,-4.793,1.0,0.583,122.015,133.729,1.0,0.046,TRAANBH128F9345A6C,Venus Envy
